id,SMILES,canon_SMILES,specific_rotation,specific_rotation_computed,weights,weights_signed
4351371,O[C@@H](C1=CC=CO1)C1=CC=CC=C1,O[C@H](c1ccccc1)c1ccco1,6.23,10.55,174.19899999999998,174.19899999999998
4352082,COC(=O)[C@@H](O)CC1=CC=CC=C1,COC(=O)[C@@H](O)Cc1ccccc1,-11.9,-31.11,180.203,-180.203
4352236,C[C@H](C(O)=O)C1=CNC2=C1C=CC=C2,C[C@H](C(=O)O)c1c[nH]c2ccccc12,42.6,200.14,189.214,189.214
4352318,O[C@H](C1=CC=CC2=CC=CC=C12)C(F)(F)F,O[C@H](c1cccc2ccccc12)C(F)(F)F,-14.6,-93.49,226.19699999999995,-226.19699999999995
4354925,O=C1CCCC[C@H]1[C@@H](CN(=O)=O)C1=CC=CC=C1,O=C1CCCC[C@H]1[C@@H](C[N+](=O)[O-])c1ccccc1,-19.75,-28.23,247.294,-247.294
4369137,C[C@H](CCC=C(C)C)C(=C)C=O,C=C(C=O)[C@H](C)CCC=C(C)C,5.3,-40.84,166.26399999999998,-166.26399999999998
4375419,[H][C@](C)(CC)C(=O)C1=CC=CS1,CC[C@H](C)C(=O)c1cccs1,12.3,129.13,168.261,168.261
4377004,CN1CCC[C@H]1CC(O)=O,CN1CCC[C@H]1CC(=O)O,-45.0,-148.76,143.186,-143.186
4386953,C[C@@H](CO)CSC1=CC=CC=C1,C[C@@H](CO)CSc1ccccc1,8.25,113.62,182.28800000000004,182.28800000000004
4430609,COC(=O)[C@@H]1CCCN1CC1=CC=CC=C1,COC(=O)[C@@H]1CCCN1Cc1ccccc1,-65.0,-71.0,219.284,-219.284
4447541,CC(C)[C@H](N)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,CC(C)[C@H](N)C(O)(c1ccccc1)c1ccccc1,-119.8,-278.34,255.361,-255.361
4652344,C[C@H](CO)C(C)(C)C,C[C@H](CO)C(C)(C)C,35.4,96.9,116.204,116.204
4652503,CCCCCC[C@@H](C)CO,CCCCCC[C@@H](C)CO,7.1,-152.63,144.258,-144.258
4652613,OCC[C@@H]1CO1,OCC[C@@H]1CO1,33.2,16.42,88.10600000000001,88.10600000000001
4652825,CC#C[C@H](C)O,CC#C[C@H](C)O,-29.1,95.65,84.118,84.118
4652882,[H][C@]1(CC)O[C@@]1([H])CO,CC[C@H]1O[C@H]1CO,13.0,-111.68,102.13299999999998,-102.13299999999998
4655366,CC[C@H]1CCC(=O)C1,CC[C@H]1CCC(=O)C1,-71.4,-258.47,112.172,-112.172
4658178,CCCCCCCC[C@H](O)CC(C)=C,C=C(C)C[C@@H](O)CCCCCCCC,-8.0,-25.04,198.34999999999997,-198.34999999999997
4659557,O[C@@H](CC=C)C1=CC=CO1,C=CC[C@H](O)c1ccco1,23.11,55.0,138.16599999999997,138.16599999999997
4660477,COC(=O)CC[C@H]1CO1,COC(=O)CC[C@H]1CO1,-17.1,-171.21,130.143,-130.143
4660551,CC(=C)C[C@@H](O)C1CCCCC1,C=C(C)C[C@@H](O)C1CCCCC1,-5.0,100.71,168.27999999999994,168.27999999999994
4661357,[H][C@@]12CCCN1C(=O)CCC2,O=C1CCC[C@@H]2CCCN12,-6.5,-17.32,139.198,-139.198
4661507,CC(C)[S@@](=O)C1=CC=CC=C1,CC(C)[S@@](=O)c1ccccc1,139.0,332.58,168.26100000000002,168.26100000000002
4663826,O=C1CC[C@@H](C1)C1=CC=CC=C1,O=C1CC[C@H](c2ccccc2)C1,-90.3,363.05,160.21599999999998,160.21599999999998
4665714,C[C@@H](O)C1=CC=C(C=C1)N(=O)=O,C[C@@H](O)c1ccc([N+](=O)[O-])cc1,26.7,95.75,167.164,167.164
4666413,CCCC[S@@](=O)C1=CC=C(C)C=C1,CCCC[S@@](=O)c1ccc(C)cc1,94.0,473.28,196.315,196.315
4667573,COC(=O)[C@@H](O)CC1CCCCC1,COC(=O)[C@@H](O)CC1CCCCC1,0.3,45.93,186.25099999999992,186.25099999999992
4667824,C[C@@H](OC(C)=O)\C=C\C1=CC=CC=C1,CC(=O)O[C@H](C)/C=C/c1ccccc1,123.84,164.56,190.242,190.242
4668498,O=[S@](CC1=CC=CC=C1)C1=CC=CC=C1,O=[S@](Cc1ccccc1)c1ccccc1,98.0,527.03,216.305,216.305
4669499,C[C@H]([C@@H](O)C1=CC=CC=C1)C(C)=O,CC(=O)[C@H](C)[C@@H](O)c1ccccc1,17.0,41.97,178.231,178.231
4669646,C\C=C/[C@H](C)OC(=O)N(C(C)C)C(C)C,C/C=C\[C@H](C)OC(=O)N(C(C)C)C(C)C,73.3,61.21,213.321,213.321
4675518,C[Si](C)(C)C#C[C@H](O)C1=CC=CO1,C[Si](C)(C)C#C[C@H](O)c1ccco1,13.8,115.43,194.306,194.306
4676393,CS(=O)(=O)OC[C@@H]1CCC(=O)O1,CS(=O)(=O)OC[C@@H]1CCC(=O)O1,33.3,-141.24,194.208,-194.208
4677104,CCOC(=O)[C@@H](C)OC1=CC=CC=C1,CCOC(=O)[C@@H](C)Oc1ccccc1,35.3,151.08,194.23,194.23
4677304,C[C@@H]1O[C@H](C[C@@H](O)[C@H]1O)OCC1=CC=CC=C1,C[C@@H]1O[C@@H](OCc2ccccc2)C[C@@H](O)[C@H]1O,-112.0,3.45,238.283,238.283
4681027,OC[C@@]1(O[C@H]1C1=CC=CC=C1)C1=CC=CC=C1,OC[C@]1(c2ccccc2)O[C@H]1c1ccccc1,-65.2,16.93,226.275,226.275
4752666,[H][C@@]12CCC(C)=C3C(=O)C=C(C)[C@]3([H])[C@@]1([H])OC(=O)C2=C,C=C1C(=O)O[C@@H]2[C@H]3C(C)=CC(=O)C3=C(C)CC[C@@H]12,48.98,-94.77,244.28999999999996,-244.28999999999996
4781304,C[C@H]1CCCCC(=O)C1,C[C@H]1CCCCC(=O)C1,-4.0,-206.34,126.199,-126.199
4781977,CCCC[S@@](=O)C1=CC=CC=C1,CCCC[S@@](=O)c1ccccc1,150.0,494.25,182.288,182.288
4782740,O[C@@H](\C=C\C1=CC=CC=C1)C1=CC=CC=C1,O[C@@H](/C=C/c1ccccc1)c1ccccc1,-9.91,-310.24,210.276,-210.276
4783524,O[C@H](C1=CC=CC=C1)C1=CC2=CC=CC=C2C=C1,O[C@H](c1ccccc1)c1ccc2ccccc2c1,-9.9,-42.08,234.298,-234.298
4798442,C[C@@H](O)C1=CC=C(Br)C=C1,C[C@@H](O)c1ccc(Br)cc1,18.0,57.52,201.063,201.063
4799288,CC(C)C[C@@H](O)C1=CC=CC=C1,CC(C)C[C@@H](O)c1ccccc1,45.0,67.24,164.248,164.248
4800112,C[C@H](N(C)C)C1=CC(O)=CC=C1,C[C@@H](c1cccc(O)c1)N(C)C,-52.4,-161.23,165.23599999999996,-165.23599999999996
4800623,NC[C@@H]1CCCN1CC1=CC=CC=C1,NC[C@@H]1CCCN1Cc1ccccc1,-54.0,-231.4,190.29000000000005,-190.29000000000005
4839766,CCCCCCCC[C@@H](O)CO,CCCCCCCC[C@@H](O)CO,-0.31,-63.35,174.284,-174.284
4840961,CC1(C)OC2=CC=CC=C2[C@H]2O[C@@H]12,CC1(C)Oc2ccccc2[C@H]2O[C@H]21,20.0,86.69,176.21499999999995,176.21499999999995
4841730,CC1(C)OC2=CC=C(C=C2[C@H]2O[C@@H]12)C#N,CC1(C)Oc2ccc(C#N)cc2[C@H]2O[C@H]21,85.0,114.55,201.225,201.225
4857766,OCC[C@H](CO)C1CCCCC1,OCC[C@H](CO)C1CCCCC1,-3.0,-66.52,172.26799999999994,-172.26799999999994
4858162,CC(C)[C@H]1C[C@H](O)[C@H](C[C@@H]1O)C(C)C,CC(C)[C@H]1C[C@H](O)[C@@H](C(C)C)C[C@@H]1O,36.1,82.17,200.322,200.322
4860800,CCCC[C@@](C)(O)C1=CC=CC=C1,CCCC[C@@](C)(O)c1ccccc1,11.33,23.74,178.275,178.275
4864279,C[C@@]1(N)CC[C@H](NC(=O)C2=CC=CC=C2)C1(C)C,CC1(C)[C@@H](NC(=O)c2ccccc2)CC[C@@]1(C)N,80.0,279.46,246.354,246.354
4904332,COC1=CC=C(C=C1)[S@@](C)=O,COc1ccc([S@@](C)=O)cc1,66.0,218.05,170.233,170.233
4905166,COC(=O)\C=C/[C@@H]1COC(C)(C)O1,COC(=O)/C=C\[C@@H]1COC(C)(C)O1,-46.4,-273.68,186.207,-186.207
5004664,CC(=C)C[C@@H](O)CCOCC1=CC=CC=C1,C=C(C)C[C@@H](O)CCOCc1ccccc1,-2.0,-131.59,220.312,-220.312
5008943,COC(=O)[C@@H](C)NC1=C(C)C=CC=C1C,COC(=O)[C@@H](C)Nc1c(C)cccc1C,18.8,-64.65,207.273,-207.273
5030593,CO[C@H]1O[C@H](CO)[C@H](O)[C@@H]1OCC1=CC=CC=C1,CO[C@H]1O[C@H](CO)[C@H](O)[C@@H]1OCc1ccccc1,33.3,-215.62,254.282,-254.282
5054827,[H][C@]1(C)CN(CCO1)S(=O)(=O)C1=CC=C(C)C=C1,Cc1ccc(S(=O)(=O)N2CCO[C@@H](C)C2)cc1,29.8,49.35,255.339,255.339
5239672,CCCCC[C@H](O)CC=C,C=CC[C@@H](O)CCCCC,8.0,198.0,142.242,142.242
5241406,O[C@@H]1CCCC[C@@]11CCCNC1,O[C@@H]1CCCC[C@@]12CCCNC2,21.4,-2.71,169.268,-169.268
5248382,C[C@@H](O)CCC1=CC=CC=C1,C[C@@H](O)CCc1ccccc1,-33.3,-104.04,150.221,-150.221
5250853,CCOC(=O)\C=C\[C@H](C)[C@@H](O)CC,CCOC(=O)/C=C/[C@H](C)[C@@H](O)CC,-45.4,-198.97,186.251,-186.251
5251125,O[C@@H](C1=CC=CC=C1)C(F)(F)F,O[C@@H](c1ccccc1)C(F)(F)F,14.4,12.11,176.13699999999994,176.13699999999994
5251348,[H][C@@]1(COC(C)=O)CCC(=O)N1,CC(=O)OC[C@@H]1CCC(=O)N1,21.4,162.91,157.169,157.169
5252232,OC[C@@]1(COCC2=CC=CC=C2)CO1,OC[C@@]1(COCc2ccccc2)CO1,-13.1,-108.67,194.23,-194.23
5252266,COC1=CC2=C(C=C1)C=C(C=C2)[C@@H](C)O,COc1ccc2cc([C@@H](C)O)ccc2c1,26.7,17.79,202.253,202.253
5253010,CC[C@H](C)C(=O)C1=CC=C(OC)C=C1,CC[C@H](C)C(=O)c1ccc(OC)cc1,27.3,125.47,192.258,192.258
5253149,CC1=CC=C(C=C1)[C@H]1CCC(=O)C1,Cc1ccc([C@H]2CCC(=O)C2)cc1,-80.2,347.07,174.243,174.243
5253376,O[C@@H](CCC1=CC=CC=C1)CC=C,C=CC[C@@H](O)CCc1ccccc1,-15.6,-370.1,176.259,-176.259
5263175,C[C@H](N)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,C[C@H](N)C(O)(c1ccccc1)c1ccccc1,-55.0,-271.56,227.307,-227.307
5266605,[H][C@@](N)(CC1=CC=C2C=CC=CC2=C1)C(=O)OC,COC(=O)[C@H](N)Cc1ccc2ccccc2c1,53.0,22.96,229.279,229.279
5269036,CCOC(=O)[C@@H](O)[C@@H](O)C1=CC=CC=C1,CCOC(=O)[C@@H](O)[C@@H](O)c1ccccc1,-31.32,-152.17,210.229,-210.229
5270768,COC(=O)C[C@H](C)C1=CNC2=C1C=CC=C2,COC(=O)C[C@H](C)c1c[nH]c2ccccc12,3.5,-52.22,217.268,-217.268
5271646,C[C@H](C(O)=O)C1=CC=CC(=C1)C(=O)C1=CC=CC=C1,C[C@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1,18.9,562.31,254.285,254.285
5330533,[H][C@]12OC(C)(C)O[C@@]1([H])[C@H](O)CC=C2,CC1(C)O[C@H]2[C@H](O)CC=C[C@H]2O1,-158.0,-145.85,170.208,-170.208
5336691,C[C@@H]1O[C@@H](OCC2=CC=CC=C2)C=C[C@H]1O,C[C@@H]1O[C@@H](OCc2ccccc2)C=C[C@H]1O,-32.0,104.21,220.26800000000003,220.26800000000003
5339107,CC(=O)N[C@@]1(C)CC[C@H]2C[C@@H]1C(C)=NC2(C)C,CC(=O)N[C@@]1(C)CC[C@H]2C[C@@H]1C(C)=NC2(C)C,108.0,203.55,236.359,236.359
5376273,CCCCCC[C@@H]1O[C@H]1CO,CCCCCC[C@@H]1O[C@H]1CO,-30.55,-0.85,158.241,-158.241
5376816,CC(C)(C)[C@H](O)C1=CC=CN=C1,CC(C)(C)[C@H](O)c1cccnc1,-21.84,-33.57,165.236,-165.236
5377724,CC[C@@H](NC(C)=O)C1=CC=CC=C1,CC[C@@H](NC(C)=O)c1ccccc1,120.4,173.11,177.247,177.247
5377855,C[C@@H](CO)COC(=O)C1=CC=CC=C1,C[C@@H](CO)COC(=O)c1ccccc1,1.08,-55.23,194.23,-194.23
5378025,O=C1CC[C@@H](O1)C#CC1=CC=CC=C1,O=C1CC[C@H](C#Cc2ccccc2)O1,-17.5,-109.38,186.21,-186.21
5426888,[H][C@]12O[C@@]1([H])[C@@H]1OC(C)(C)O[C@@H]1C=C2,CC1(C)O[C@H]2[C@@H]3O[C@@H]3C=C[C@H]2O1,-22.3,-17.98,168.19199999999998,-168.19199999999998
5427610,[H][C@@](O)(C1=CC=CC=C1)C1=CC=CC=C1C,Cc1ccccc1[C@H](O)c1ccccc1,-2.7,447.74,198.265,198.265
5428528,CCCCC(=O)O[C@H](C)C1=CC=CC=C1,CCCCC(=O)O[C@H](C)c1ccccc1,69.1,99.75,206.285,206.285
5434174,OC[C@@H]1O[C@H]1C1=CC=C(C=C1)N(=O)=O,O=[N+]([O-])c1ccc([C@@H]2O[C@H]2CO)cc1,-28.2,-333.79,195.174,-195.174
5435928,O=CC[C@@H]1CCCN1C(=O)OCC1=CC=CC=C1,O=CC[C@@H]1CCCN1C(=O)OCc1ccccc1,-16.45,73.19,247.294,247.294
5476433,CCOC(=O)C[C@H](C)N,CCOC(=O)C[C@H](C)N,10.2,-36.81,131.17499999999998,-131.17499999999998
5477445,C[C@H](C#N)C1=CC2=C(C=CC=C2)C=C1,C[C@H](C#N)c1ccc2ccccc2c1,-26.0,-103.87,181.238,-181.238
5478400,O[C@H](C1=CC=CC=C1)C1=CC=CC=C1F,O[C@H](c1ccccc1)c1ccccc1F,-9.82,-229.22,202.228,-202.228
5491717,COC[C@@H]1C[C@H](CN1)OC,COC[C@@H]1C[C@@H](OC)CN1,17.2,201.52,145.202,145.202
5514418,C[C@H](NC(C)=O)C1=CC2=CC=CC=C2C=C1,CC(=O)N[C@@H](C)c1ccc2ccccc2c1,-132.95,-376.52,213.28,-213.28
5727720,CC[C@H]1CCCC(=O)C1,CC[C@H]1CCCC(=O)C1,-11.2,-40.92,126.199,-126.199
5728796,[H][C@]12CC[C@@]1(C)CC=CC2=O,C[C@]12CC=CC(=O)[C@H]1CC2,25.9,55.5,136.194,136.194
5728802,C[C@@]12CC[C@@H]1C(=O)CCC2,C[C@]12CCCC(=O)[C@H]1CC2,139.0,133.35,138.20999999999998,138.20999999999998
5731766,O[C@H](CC=C)C1=CC=C(Cl)C=C1,C=CC[C@@H](O)c1ccc(Cl)cc1,36.8,61.48,182.65,182.65
5733451,CO[C@H]1O[C@@H](C)[C@@H](O)[C@H]2OC(C)(C)O[C@@H]12,CO[C@H]1O[C@@H](C)[C@@H](O)[C@H]2OC(C)(C)O[C@@H]12,136.4,100.28,218.249,218.249
5733597,[H][C@]12C[C@@H](CC[C@]1(C)CCC[C@]2(C)O)C(C)=C,C=C(C)[C@@H]1CC[C@]2(C)CCC[C@](C)(O)[C@H]2C1,11.9,-8.77,222.372,-222.372
5734179,COC1=C(C=CC=C1)[C@H](O)CC=C,C=CC[C@@H](O)c1ccccc1OC,42.0,188.51,178.23099999999997,178.23099999999997
5735455,[H][C@@](O)(C1=CC=C(C)C=C1)C(F)(F)F,Cc1ccc([C@@H](O)C(F)(F)F)cc1,-12.7,-11.78,190.164,-190.164
5737256,O[C@H](C1=CC=C(Cl)C=C1)C(F)(F)F,O[C@H](c1ccc(Cl)cc1)C(F)(F)F,-8.3,-57.68,210.582,-210.582
5737258,O[C@H](C1=CC=C(Br)C=C1)C(F)(F)F,O[C@H](c1ccc(Br)cc1)C(F)(F)F,-11.5,-6.88,255.033,-255.033
5738147,COC1=CC=C(C=C1)[C@@H](O)C(F)(F)F,COc1ccc([C@@H](O)C(F)(F)F)cc1,-13.6,15.53,206.16299999999995,206.16299999999995
5738219,CC1(C)OC[C@@H](O1)[C@H](O)C(=C)[Si](C)(C)C,C=C([C@@H](O)[C@H]1COC(C)(C)O1)[Si](C)(C)C,-10.4,-60.15,230.38,-230.38
5738326,C[C@@H](Cl)C1=NN=C([C@@H](C)Cl)N1N,C[C@@H](Cl)c1nnc([C@@H](C)Cl)n1N,-216.5,-659.39,209.08,-209.08
5738462,O[C@@H](CC=C)C1=CC=C(C=C1)N(=O)=O,C=CC[C@H](O)c1ccc([N+](=O)[O-])cc1,-30.9,-5.86,193.202,-193.202
5742085,CO[C@H]1O[C@@H](C)C(=O)[C@H]2OC(C)(C)O[C@@H]12,CO[C@H]1O[C@@H](C)C(=O)[C@H]2OC(C)(C)O[C@@H]12,-16.9,102.91,216.233,216.233
5742273,COC1=CC2=C(C=C1OC)[C@H](CO)NCC2,COc1cc2c(cc1OC)[C@H](CO)NCC2,-31.4,66.4,223.272,223.272
5749188,COC(=O)C[C@H](O)CCOCC1=CC=CC=C1,COC(=O)C[C@H](O)CCOCc1ccccc1,-5.9,124.65,238.283,238.283
5789456,[H][C@@](CC)(CO)CC(C)C,CC[C@H](CO)CC(C)C,2.7,30.43,130.23099999999997,130.23099999999997
5802689,[H][C@@](C)(CC\C=C(/C)CCC=C(C)C)CC(=O)OC,COC(=O)C[C@H](C)CC/C=C(\C)CCC=C(C)C,4.1,-108.3,252.398,-252.398
5849031,CC(C)[C@H](O)CN(=O)=O,CC(C)[C@H](O)C[N+](=O)[O-],30.5,5.0,133.147,133.147
5849623,CCCC[C@@H](O)\C=C\C1=CC=CC=C1,CCCC[C@@H](O)/C=C/c1ccccc1,-9.5,-75.98,190.286,-190.286
5849930,CC1=C(C=CC=C1)[C@@H](O)C#N,Cc1ccccc1[C@@H](O)C#N,26.6,-161.24,147.177,-147.177
5849961,O[C@H](CN(=O)=O)C1CCCCC1,O=[N+]([O-])C[C@@H](O)C1CCCCC1,17.5,29.19,173.21199999999993,173.21199999999993
5850049,C1CC[C@@H](NC1)C1=CC=CC=C1,c1ccc([C@H]2CCCCN2)cc1,27.2,-57.25,161.24800000000002,-161.24800000000002
5850060,CO[C@H]1O[C@H](C)[C@@H](O)[C@@H]2OC(C)(C)O[C@@H]12,CO[C@H]1O[C@H](C)[C@@H](O)[C@@H]2OC(C)(C)O[C@@H]12,137.8,141.36,218.249,218.249
5850405,C[C@@H](O)C1=CC=C(C=C1)C(F)(F)F,C[C@@H](O)c1ccc(C(F)(F)F)cc1,38.6,51.04,190.164,190.164
5851236,[H][C@](O)(CC(C)C)C(=O)OCC1=CC=CC=C1,CC(C)C[C@H](O)C(=O)OCc1ccccc1,-18.4,-51.94,222.284,-222.284
5851445,O[C@@H](CCC1=CC=CC=C1)CN(=O)=O,O=[N+]([O-])C[C@@H](O)CCc1ccccc1,-14.3,135.3,195.218,195.218
5861041,CC[C@@H](O)[C@H](C)C(=O)N(C)OC,CC[C@@H](O)[C@H](C)C(=O)N(C)OC,7.3,-21.73,175.22799999999998,-175.22799999999998
5861487,O[C@@H](CC=C)C1=NC=CC=C1,C=CC[C@H](O)c1ccccn1,-42.9,-67.2,149.19299999999998,-149.19299999999998
5862068,C[C@@]1(CO)O[C@H]1C1=CC=CC=C1,C[C@@]1(CO)O[C@H]1c1ccccc1,9.4,2.38,164.204,164.204
5863172,O=C1CCC[C@@H](C1)C1=CC=CC=C1,O=C1CCC[C@H](c2ccccc2)C1,-12.1,-111.08,174.243,-174.243
5907057,CCOC(=O)[C@@]1(CC=C)CCCCC1=O,C=CC[C@]1(C(=O)OCC)CCCCC1=O,111.2,212.16,210.2729999999999,210.2729999999999
5908336,O[C@H](COC1=CC=CC2=C1C=CC=C2)CN(=O)=O,O=[N+]([O-])C[C@H](O)COc1cccc2ccccc12,-17.59,120.98,247.25000000000003,247.25000000000003
5908424,O=C(CC1=CC=CC=C1)O[C@@H](C#N)C1=CC=CC=C1,N#C[C@H](OC(=O)Cc1ccccc1)c1ccccc1,-0.37,-112.21,251.28500000000005,-251.28500000000005
6056823,FC1=CC=C(C=C1)[C@H]1CCC(=O)O1,O=C1CC[C@H](c2ccc(F)cc2)O1,13.8,71.63,180.178,180.178
6058211,CC(C)(C)OC(=O)C(=C)[C@@H](O)C1=CC=CC=C1,C=C(C(=O)OC(C)(C)C)[C@@H](O)c1ccccc1,38.6,189.88,234.295,234.295
6059286,C[C@H](NC(=O)[C@@H]1CCCN1)C1=CC=CC=C1,C[C@H](NC(=O)[C@@H]1CCCN1)c1ccccc1,-91.8,-394.64,218.3,-218.3
6140992,OC[C@@H]1CC1(C1=CC=CC=C1)C1=CC=CC=C1,OC[C@@H]1CC1(c1ccccc1)c1ccccc1,21.1,-191.37,224.30300000000005,-224.30300000000005
6174521,CCCCCCC[C@H](O)CC=C,C=CC[C@@H](O)CCCCCCC,-7.1,-149.84,170.29599999999996,-170.29599999999996
6175631,O[C@H](CN(=O)=O)C1=CC=CC=C1,O=[N+]([O-])C[C@@H](O)c1ccccc1,37.2,-75.54,167.164,-167.164
6176366,O[C@H](C1=CC2=CC=CC=C2C=C1)C(F)(F)F,O[C@H](c1ccc2ccccc2c1)C(F)(F)F,-24.7,-78.49,226.19699999999995,-226.19699999999995
6270648,CC(C)[C@H](O)CC(=O)C1=CC=CC=C1,CC(C)[C@H](O)CC(=O)c1ccccc1,6.3,113.94,192.258,192.258
6271537,C[C@H]1C[C@@H](OC1=O)C1=CC=CC=C1,C[C@H]1C[C@H](c2ccccc2)OC1=O,-1.0,6.26,176.21499999999995,176.21499999999995
6271538,C[C@@H]1C[C@@H](OC1=O)C1=CC=CC=C1,C[C@@H]1C[C@H](c2ccccc2)OC1=O,-24.0,120.44,176.21499999999995,176.21499999999995
6271739,COC1=CC2=C(C=C1)C=C(C=C2)[C@H](C)C=O,COc1ccc2cc([C@H](C)C=O)ccc2c1,62.2,385.49,214.264,214.264
6274499,O[C@H](C1=CC=CC=C1)C1=CC=C(C=C1)N(=O)=O,O=[N+]([O-])c1ccc([C@H](O)c2ccccc2)cc1,-57.02,-332.63,229.235,-229.235
6367777,CCC[C@H](O)[C@@H](C)C(O)=O,CCC[C@H](O)[C@@H](C)C(=O)O,-12.5,25.28,146.18599999999998,146.18599999999998
6368251,C[C@@H]1CCC[C@H](CC(C)=O)N1,CC(=O)C[C@H]1CCC[C@@H](C)N1,-25.0,56.27,155.241,155.241
6368598,[H][C@@]12C=CC(=O)[C@]1([H])[C@@H]1C[C@H]2C=C1,O=C1C=C[C@@H]2[C@H]1[C@H]1C=C[C@@H]2C1,-77.6,-138.53,146.18899999999996,-146.18899999999996
6368908,O[C@@H](C1=CC=CC=C1)C1=CC=NC=C1,O[C@@H](c1ccccc1)c1ccncc1,36.25,320.4,185.226,185.226
6482011,O=C1O[C@@H]2CO[C@H](O[C@H]2C=C1)C1=CC=CC=C1,O=C1C=C[C@@H]2O[C@H](c3ccccc3)OC[C@H]2O1,17.6,20.83,232.235,232.235
6483042,CC(C)(C)OC(=O)[C@H]1N=CO[C@@H]1C1=CC=CC=C1,CC(C)(C)OC(=O)[C@H]1N=CO[C@@H]1c1ccccc1,73.05,160.21,247.294,247.294
6505482,CC(C)(C)[C@H]1COC(=N1)C1=NC=CC=C1,CC(C)(C)[C@H]1COC(c2ccccn2)=N1,-72.7,-61.41,204.273,-204.273
6582523,[H][C@@](O)(C1=CC(Br)=CC=C1)C(F)(F)F,O[C@H](c1cccc(Br)c1)C(F)(F)F,-7.3,33.41,255.033,255.033
6593207,CC(=C)C[C@@H](O)\C=C\C1=CC=CC=C1,C=C(C)C[C@@H](O)/C=C/c1ccccc1,24.0,-184.11,188.27,-188.27
6633685,CCOC(=O)[C@@H](C)OC1=CC=CC=C1Cl,CCOC(=O)[C@@H](C)Oc1ccccc1Cl,32.1,182.48,228.675,228.675
6635021,CCOC(=O)[C@@H](C)OC1=CC=C(C=C1)N(=O)=O,CCOC(=O)[C@@H](C)Oc1ccc([N+](=O)[O-])cc1,38.9,112.87,239.227,239.227
6635492,CCOC(=O)[C@@H](C)OC1=CC=CC(=C1)N(=O)=O,CCOC(=O)[C@@H](C)Oc1cccc([N+](=O)[O-])c1,36.3,148.82,239.227,239.227
6644812,CC[C@@](O)(CO)COCC1=CC=CC=C1,CC[C@@](O)(CO)COCc1ccccc1,-8.5,124.4,210.273,210.273
6649029,C[C@H](NC(=O)C1=NC=CC=C1)C1=CC=CC=C1,C[C@H](NC(=O)c1ccccn1)c1ccccc1,7.715,-216.68,226.279,-226.279
6683156,C[C@@H](O)CCCCCCCC#C,C#CCCCCCCC[C@@H](C)O,-4.0,54.04,168.28000000000003,168.28000000000003
6683556,CC(C)[C@@H]1CCC(C=O)=C[C@H]1O,CC(C)[C@@H]1CCC(C=O)=C[C@H]1O,-17.0,-0.74,168.23600000000002,-168.23600000000002
6768831,CN1[C@@H](CC2=CC=CC=C2)C(=O)N(C)C1=O,CN1C(=O)[C@H](Cc2ccccc2)N(C)C1=O,-45.93,0.6,218.256,218.256
6792160,CCC[C@H](C)NC(=O)C1=CC=CC=C1,CCC[C@H](C)NC(=O)c1ccccc1,20.0,273.64,191.27400000000003,191.27400000000003
6792347,CC(C)C[C@H](C)NC(=O)C1=CC=CC=C1,CC(C)C[C@H](C)NC(=O)c1ccccc1,20.0,169.8,205.301,205.301
6792468,CCCCC[C@H](C)NC(=O)C1=CC=CC=C1,CCCCC[C@H](C)NC(=O)c1ccccc1,3.0,-181.02,219.328,-219.328
6798149,C[C@@H](O)C1=C(O)C=CC=C1,C[C@@H](O)c1ccccc1O,22.2,-16.01,138.16599999999997,-138.16599999999997
6799031,COC1=C(C=C(C)C=C1)[C@H](C)O,COc1ccc(C)cc1[C@H](C)O,-25.0,-61.52,166.22,-166.22
6799727,C[C@@H](CO)CCCC1=CC=CC=C1,C[C@@H](CO)CCCc1ccccc1,10.2,17.43,178.27500000000003,178.27500000000003
6801353,COC(=O)C[C@@H](N)C1=CC=CC=C1,COC(=O)C[C@@H](N)c1ccccc1,10.5,-9.05,179.21900000000002,-179.21900000000002
6802229,O[C@@H](C#CC1=CC=CC=C1)C1=CC=CC=C1,O[C@@H](C#Cc1ccccc1)c1ccccc1,3.65,7.38,208.26,208.26
6803701,C[C@@H](O)[C@@H]1O[C@H]1\C=C\[C@@H]1O[C@H]1[C@H](O)C=C,C=C[C@@H](O)[C@@H]1O[C@H]1/C=C/[C@@H]1O[C@H]1[C@@H](C)O,-31.1,432.29,212.245,212.245
6811135,O[C@@H](C#CC1=CC=CC=C1)C1=CC=C(C=C1)N(=O)=O,O=[N+]([O-])c1ccc([C@@H](O)C#Cc2ccccc2)cc1,10.9,11.38,253.257,253.257
6845112,COC1=CC=C(C=C1)[C@H]1CCC(=O)C1,COc1ccc([C@H]2CCC(=O)C2)cc1,-14.0,253.92,190.242,190.242
6845934,C1CCC2(CC1)OC1=C(C=CC=C1)[C@H]1O[C@@H]21,c1ccc2c(c1)OC1(CCCCC1)[C@@H]1O[C@H]21,12.0,-22.89,216.27999999999997,-216.27999999999997
6890340,CCCCC[C@H](OC(C)=O)C=C,C=C[C@H](CCCCC)OC(C)=O,-15.1,-17.96,170.25199999999998,-170.25199999999998
6897822,[H][C@@](CC)(CO)C1CCCCC1,CC[C@H](CO)C1CCCCC1,4.5,102.59,156.26899999999995,156.26899999999995
